match id,bowler,bowler_id,bowler_details,is_bowler_captain,is_bowler_keeper,inning,runs,wicket_count,balls_bowled,economy,maiden,dots,Fours,Sixes,wides,noballs,match_dt
9027276,EJ Nl,3834319.0,NZ:Left-hand bat:Left-arm medium-fast:,0.0,0.0,2,32,1,24,8.0,0,8.0,4,0,1,0,2021-12-10
9027276,MJ Hy,3546297.0,NZ:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,11,3,24,2.75,0,14.0,0,0,0,0,2021-12-10
9027276,TD Ae,1495731.0,NZ:Right-hand bat:Legbreak:,0.0,0.0,2,13,2,24,3.25,0,12.0,0,0,1,0,2021-12-10
9027276,WA Ws,4136404.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,42,1,24,10.5,0,6.0,4,2,0,0,2021-12-10
8887521,BJ Cg,1612610.0,AUS:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,10,0,12,5.0,0,6.0,1,0,0,0,2021-12-10
8887521,CJ Gn,5509524.0,AUS:Right-hand bat:Right-arm offbreak:,1.0,0.0,1,16,0,12,8.0,0,4.0,1,0,1,0,2021-12-10
8887521,DR Ss,5788320.0,AUS:Right-hand bat:Left-arm fast-medium:,0.0,0.0,1,50,0,24,12.5,0,5.0,7,0,4,1,2021-12-10
8887521,GS Su,3497633.0,AUS:Left-hand bat:Right-arm fast-medium:,0.0,0.0,1,32,0,24,8.0,0,8.0,2,0,2,1,2021-12-10
8887521,N Mw,5497274.0,AUS:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,27,1,24,6.75,0,12.0,2,0,1,1,2021-12-10
8887521,T Sa,8193310.0,AUS:Right-hand bat:Legbreak:,0.0,0.0,1,29,2,24,7.25,0,9.0,1,2,0,0,2021-12-10
8887521,A Za,2656541.0,AUS:Right-hand bat:Legbreak googly:,0.0,0.0,2,31,1,24,7.75,0,6.0,3,0,0,0,2021-12-10
8887521,AD Rl,1934099.0,WI:Right-hand bat:Right-arm fast:,0.0,0.0,2,40,0,24,10.0,0,6.0,3,1,4,0,2021-12-10
8887521,BL Ch,8539817.0,AUS:Left-hand bat:Right-arm medium:,0.0,0.0,2,23,1,18,7.67,0,8.0,2,1,0,0,2021-12-10
8887521,GJ Ml,2275195.0,AUS:Right-hand bat:Right-arm offbreak:,1.0,0.0,2,9,0,6,9.0,0,3.0,2,0,0,0,2021-12-10
8887521,HR Ct,3901078.0,AUS:Right-hand bat:Right-arm medium:,0.0,0.0,2,6,0,6,6.0,0,1.0,0,0,0,0,2021-12-10
8887521,NM Ce,1829491.0,AUS:Right-hand bat:Right-arm fast:,0.0,0.0,2,27,2,24,6.75,1,10.0,2,0,1,0,2021-12-10
8887521,Qs Ad,6399210.0,AFG:Right-hand bat:Legbreak:,0.0,0.0,2,23,1,18,7.67,0,6.0,1,1,1,0,2021-12-10
9038434,KA Pl,4739580.0,WI:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,41,0,18,13.67,0,4.0,4,2,0,0,2021-12-10
9038434,Nq,5554142.0,AFG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,36,1,24,9.0,0,6.0,1,2,2,0,2021-12-10
9038434,PD Ca,3865077.0,SL:Right-hand bat:Right-arm fast:,0.0,0.0,1,54,1,24,13.5,0,10.0,5,4,2,0,2021-12-10
9038434,S Pa,1881193.0,SL:Right-hand bat:Legbreak:,0.0,0.0,1,31,3,24,7.75,0,9.0,3,0,2,0,2021-12-10
9038434,SA Pn,1636627.0,SL:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,23,1,12,11.5,0,3.0,2,1,1,0,2021-12-10
9038434,ST de Sa,5652296.0,SL:Left-hand bat:Right-arm fast-medium:,0.0,0.0,1,20,0,6,20.0,0,0.0,0,2,0,1,2021-12-10
9038434,M Ta,7968225.0,SL:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,25,4,24,6.25,0,15.0,3,1,1,0,2021-12-10
9038434,PC de Sa,2420788.0,SL:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,2,18,0,12,9.0,0,4.0,2,0,0,0,2021-12-10
9038434,RS Ll,347346.0,SL:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,25,0,12,12.5,0,3.0,3,1,0,0,2021-12-10
9038434,Wb Rz,305143.0,PAK:Right-hand bat:Left-arm fast:,0.0,0.0,2,26,4,23,6.78,0,11.0,3,0,2,1,2021-12-10
9038441,An Hn,3580737.0,BAN:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,21,0,12,10.5,0,3.0,2,1,0,0,2021-12-11
9038441,KC Aa,5490582.0,SL:Left-hand bat:Right-arm offbreak:,0.0,0.0,1,5,0,6,5.0,0,4.0,1,0,0,0,2021-12-11
9038441,N Vi,7491091.0,SL:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,17,2,24,4.25,0,11.0,1,0,0,0,2021-12-11
9038441,PD Ms,5490624.0,SL:Left-hand bat:Right-arm offbreak:,0.0,0.0,1,25,3,24,6.25,0,8.0,2,0,0,1,2021-12-11
9038441,S Ce,8227085.0,SL:Right-hand bat:Legbreak:,0.0,0.0,1,20,0,24,5.0,0,8.0,1,0,0,0,2021-12-11
9038441,Sz Ad,8446388.0,UAE:Left-hand bat:Left-arm fast-medium:,0.0,0.0,1,23,2,24,5.75,0,12.0,2,0,2,0,2021-12-11
9038441,D Ln,5547646.0,SL:Left-hand bat:Right-arm medium-fast:,0.0,0.0,2,20,1,18,6.67,0,9.0,3,0,1,0,2021-12-11
9038441,MD Ga,2420760.0,SL:Left-hand bat:Right-arm offbreak:,0.0,0.0,2,10,0,6,10.0,0,3.0,2,0,0,0,2021-12-11
9038441,Md Ar,2036649.0,PAK:Left-hand bat:Left-arm fast-medium:,0.0,0.0,2,19,1,18,6.33,0,9.0,1,1,0,0,2021-12-11
9038441,N Ta,6686658.0,SL:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,31,1,22,8.45,0,12.0,4,1,3,0,2021-12-11
9038441,Nr Ad,8277716.0,AFG:Right-hand bat:Left-arm wrist-spin:,0.0,0.0,2,28,0,24,7.0,0,10.0,0,0,5,0,2021-12-11
9038441,SR Pl,130437.0,ENG:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,2,20,2,24,5.0,0,13.0,2,0,1,0,2021-12-11
9038448,DM de Sa,3260564.0,SL:Right-hand bat:Right-arm offbreak:,1.0,0.0,1,13,0,12,6.5,0,5.0,2,0,0,0,2021-12-11
9038448,JF Vy,2590293.0,SL:Right-hand bat:Legbreak:,0.0,0.0,1,25,3,24,6.25,0,10.0,3,0,0,0,2021-12-11
9038448,Nq,5554142.0,AFG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,15,0,18,5.0,0,11.0,0,1,1,0,2021-12-11
9038448,PD Ca,3865077.0,SL:Right-hand bat:Right-arm fast:,0.0,0.0,1,26,0,12,13.0,0,5.0,6,0,1,0,2021-12-11
9038448,R Rl,370397.0,WI:Left-hand bat:Right-arm fast-medium:,0.0,0.0,1,27,3,24,6.75,0,12.0,3,0,1,0,2021-12-11
9038448,S Pa,1881193.0,SL:Right-hand bat:Legbreak:,0.0,0.0,1,17,2,24,4.25,0,14.0,2,0,0,0,2021-12-11
9038448,SA Pn,1636627.0,SL:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,8,0,6,8.0,0,1.0,1,0,0,0,2021-12-11
9038448,C Ke,4365878.0,SL:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,11,1,6,11.0,0,2.0,2,0,0,0,2021-12-11
9038448,In Tr,284339.0,SA:Right-hand bat:Legbreak googly:,0.0,0.0,2,19,2,24,4.75,0,10.0,0,1,0,0,2021-12-11
9038448,KH Re,6652848.0,SL:Left-hand bat:Right-arm offbreak:,0.0,0.0,2,18,3,24,4.5,0,15.0,2,0,2,0,2021-12-11
9038448,N Pp,2270519.0,SL:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,46,1,24,11.5,0,5.0,2,3,1,0,2021-12-11
9038448,RM Ms,4403601.0,SL:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,23,1,24,5.75,0,12.0,3,0,0,0,2021-12-11
9038448,S Je,5091806.0,SL:Right-hand bat:Legbreak:,0.0,0.0,2,19,0,18,6.33,0,5.0,2,0,0,0,2021-12-11
8887535,DJ Wl,3901099.0,AUS:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,28,0,24,7.0,0,13.0,2,1,1,0,2021-12-11
8887535,Fd Ad,1684276.0,AUS:Right-hand bat:Legbreak googly:,0.0,0.0,1,33,0,24,8.25,0,3.0,1,1,0,0,2021-12-11
8887535,MW St,4239038.0,AUS:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,23,0,18,7.67,0,4.0,0,1,1,0,2021-12-11
8887535,PM Se,55299.0,AUS:Right-hand bat:Right-arm fast-medium:,1.0,0.0,1,46,0,24,11.5,0,5.0,5,2,2,0,2021-12-11
8887535,Rd Kn,5554254.0,AFG:Right-hand bat:Legbreak googly:,0.0,0.0,1,40,0,24,10.0,0,7.0,3,2,1,0,2021-12-11
8887535,WA Ar,6718844.0,AUS:Right-hand bat:Right-arm fast:,0.0,0.0,1,14,0,6,14.0,0,2.0,2,0,2,0,2021-12-11
8887535,AC Ar,3535853.0,AUS:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,2,34,1,24,8.5,0,4.0,1,1,0,0,2021-12-11
8887535,AJ Tr,3501889.0,AUS:Right-hand bat:Right-arm offbreak:,1.0,0.0,2,9,0,6,9.0,0,2.0,0,1,0,0,2021-12-11
8887535,AJ Te,3216569.0,AUS:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,21,3,18,7.0,0,10.0,2,1,0,0,2021-12-11
8887535,JP Bf,1907352.0,AUS:Right-hand bat:Left-arm fast-medium:,0.0,0.0,2,22,3,17,7.76,0,7.0,2,1,1,0,2021-12-11
8887535,M Ky,4472397.0,AUS:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,30,1,18,10.0,0,5.0,3,1,0,0,2021-12-11
8887535,P Hu,8339701.0,AUS:Right-hand bat:Legbreak googly:,0.0,0.0,2,26,1,24,6.5,0,8.0,1,0,4,0,2021-12-11
8887528,CJ Jn,2022957.0,ENG:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,51,1,24,12.75,0,7.0,4,3,0,0,2021-12-11
8887528,DT Cn,34061.0,AUS:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,36,0,24,9.0,0,7.0,2,2,2,0,2021-12-11
8887528,H Kr,8146998.0,AUS:Right-hand bat:Left-arm fast-medium:,0.0,0.0,1,8,0,6,8.0,0,1.0,1,0,0,0,2021-12-11
8887528,SA At,2790675.0,AUS:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,42,0,24,10.5,0,9.0,3,3,1,0,2021-12-11
8887528,SJ Oe,49496.0,AUS:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,1,30,0,24,7.5,0,8.0,4,0,0,0,2021-12-11
8887528,TK Cn,3851658.0,ENG:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,46,1,18,15.33,0,4.0,8,1,2,0,2021-12-11
8887528,J Kn,8193296.0,AUS:Right-hand bat:Right-arm fast:,0.0,0.0,2,8,0,6,8.0,0,1.0,1,0,0,0,2021-12-11
8887528,JS Ps,3507097.0,AUS:Left-hand bat:Left-arm fast-medium:,0.0,0.0,2,35,3,24,8.75,0,10.0,6,0,1,0,2021-12-11
8887528,NT Es,5788418.0,AUS:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,37,1,24,9.25,0,6.0,2,1,3,0,2021-12-11
8887528,S Le,6722540.0,NEP:Right-hand bat:Legbreak googly:,0.0,0.0,2,24,0,24,6.0,0,8.0,1,0,0,0,2021-12-11
8887528,TH Dd,6249256.0,AUS:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,8,0,12,4.0,0,4.0,0,0,0,0,2021-12-11
8887528,TS Rs,4393402.0,AUS:Left-hand bat:Right-arm medium-fast:,0.0,0.0,2,36,0,18,12.0,0,2.0,3,2,0,0,2021-12-11
9038455,M Ta,7968225.0,SL:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,26,0,24,6.5,0,8.0,3,0,0,0,2021-12-12
9038455,RS Ll,347346.0,SL:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,11,0,8,8.25,0,4.0,2,0,0,0,2021-12-12
9038455,Sb Mk,298612.0,PAK:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,19,1,18,6.33,0,3.0,1,0,0,0,2021-12-12
9038455,Wb Rz,305143.0,PAK:Right-hand bat:Left-arm fast:,0.0,0.0,1,21,1,12,10.5,0,5.0,1,2,1,0,2021-12-12
9038455,B Fo,4403573.0,SL:Right-hand bat:Left-arm medium-fast:,0.0,0.0,2,15,1,10,9.0,0,4.0,3,0,0,0,2021-12-12
9038455,N Vi,7491091.0,SL:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,2,23,1,12,11.5,0,5.0,3,1,0,0,2021-12-12
9038455,PD Ms,5490624.0,SL:Left-hand bat:Right-arm offbreak:,0.0,0.0,2,14,0,6,14.0,0,0.0,1,1,0,0,2021-12-12
9038455,S Ce,8227085.0,SL:Right-hand bat:Legbreak:,0.0,0.0,2,16,1,12,8.0,0,4.0,1,1,0,0,2021-12-12
9038455,Sz Ad,8446388.0,UAE:Left-hand bat:Left-arm fast-medium:,0.0,0.0,2,23,0,12,11.5,0,3.0,4,0,0,0,2021-12-12
9038462,D Ln,5547646.0,SL:Left-hand bat:Right-arm medium-fast:,0.0,0.0,1,22,2,12,11.0,0,5.0,1,2,0,0,2021-12-12
9038462,I Ua,2296195.0,SL:Right-hand bat:Left-arm medium-fast:,0.0,0.0,1,49,1,24,12.25,0,7.0,8,1,2,0,2021-12-12
9038462,Md Ar,2036649.0,PAK:Left-hand bat:Left-arm fast-medium:,0.0,0.0,1,23,1,24,5.75,0,12.0,3,0,1,0,2021-12-12
9038462,N Ta,6686658.0,SL:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,7,0,6,7.0,0,4.0,1,0,1,0,2021-12-12
9038462,Nr Ad,8277716.0,AFG:Right-hand bat:Left-arm wrist-spin:,0.0,0.0,1,33,1,18,11.0,0,5.0,2,1,3,0,2021-12-12
9038462,SR Pl,130437.0,ENG:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,1,23,2,24,5.75,0,9.0,1,1,0,0,2021-12-12
9038462,DM de Sa,3260564.0,SL:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,10,0,6,10.0,0,2.0,2,0,0,0,2021-12-12
9038462,Nq,5554142.0,AFG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,27,3,23,7.04,0,7.0,3,0,0,0,2021-12-12
9038462,PD Ca,3865077.0,SL:Right-hand bat:Right-arm fast:,0.0,0.0,2,15,1,12,7.5,0,3.0,0,1,1,0,2021-12-12
9038462,R Rl,370397.0,WI:Left-hand bat:Right-arm fast-medium:,0.0,0.0,2,36,2,24,9.0,0,7.0,3,1,0,0,2021-12-12
9038462,S Pa,1881193.0,SL:Right-hand bat:Legbreak:,0.0,0.0,2,23,2,24,5.75,0,6.0,1,0,0,0,2021-12-12
9038462,SA Pn,1636627.0,SL:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,10,1,12,5.0,0,4.0,0,0,0,0,2021-12-12
9027290,AK Kn,2690498.0,NZ:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,1,19,1,24,4.75,0,11.0,1,0,1,0,2021-12-12
9027290,AW Me,7907661.0,NZ:Left-hand bat:Right-arm medium:,0.0,0.0,1,18,0,18,6.0,0,10.0,3,0,0,0,2021-12-12
9027290,JA Dy,3834375.0,NZ:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,38,0,24,9.5,0,7.0,4,1,2,0,2021-12-12
9027290,JL Fe,4950252.0,NZ:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,22,2,24,5.5,0,9.0,1,0,0,0,2021-12-12
9027290,MG Rn,2666705.0,NZ:Right-hand bat:Left-arm wrist-spin:,0.0,0.0,1,27,2,24,6.75,0,9.0,1,1,1,0,2021-12-12
9027290,T Mr,3490150.0,SA:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,18,1,6,18.0,0,1.0,2,1,1,0,2021-12-12
9027290,A Va,2288824.0,NZ:Right-hand bat:Right-arm medium:,0.0,0.0,2,22,2,24,5.5,0,10.0,1,0,1,0,2021-12-12
9027290,FL Wr,7543647.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,2,23,2,24,5.75,0,10.0,2,0,1,0,2021-12-12
9027290,JG Wr,3566240.0,NZ:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,33,0,24,8.25,0,5.0,4,0,0,0,2021-12-12
9027290,MJ Fr,7907458.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,21,2,24,5.25,0,10.0,0,1,1,0,2021-12-12
9027290,SC Kn,3776849.0,NZ:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,51,1,22,13.91,0,4.0,6,3,0,0,2021-12-12
8887542,A Za,2656541.0,AUS:Right-hand bat:Legbreak googly:,0.0,0.0,1,29,0,18,9.67,0,5.0,2,2,0,0,2021-12-12
8887542,AD Rl,1934099.0,WI:Right-hand bat:Right-arm fast:,0.0,0.0,1,38,0,24,9.5,0,10.0,3,3,0,0,2021-12-12
8887542,BL Ch,8539817.0,AUS:Left-hand bat:Right-arm medium:,0.0,0.0,1,26,2,24,6.5,0,9.0,0,1,0,0,2021-12-12
8887542,GJ Ml,2275195.0,AUS:Right-hand bat:Right-arm offbreak:,1.0,0.0,1,7,1,6,7.0,0,2.0,1,0,0,0,2021-12-12
8887542,NM Ce,1829491.0,AUS:Right-hand bat:Right-arm fast:,0.0,0.0,1,31,0,24,7.75,0,8.0,4,0,0,0,2021-12-12
8887542,Qs Ad,6399210.0,AFG:Right-hand bat:Legbreak:,0.0,0.0,1,17,2,24,4.25,0,13.0,0,1,1,0,2021-12-12
8887542,BJ Cg,1612610.0,AUS:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,17,1,12,8.5,0,4.0,3,0,0,0,2021-12-12
8887542,CJ Gn,5509524.0,AUS:Right-hand bat:Right-arm offbreak:,1.0,0.0,2,10,0,6,10.0,0,0.0,1,0,0,0,2021-12-12
8887542,DR Ss,5788320.0,AUS:Right-hand bat:Left-arm fast-medium:,0.0,0.0,2,36,0,18,12.0,0,6.0,3,2,1,1,2021-12-12
8887542,GS Su,3497633.0,AUS:Left-hand bat:Right-arm fast-medium:,0.0,0.0,2,27,0,19,8.53,0,9.0,2,1,3,0,2021-12-12
8887542,N Mw,5497274.0,AUS:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,37,1,24,9.25,0,10.0,0,4,0,0,2021-12-12
8887542,T Sa,8193310.0,AUS:Right-hand bat:Legbreak:,0.0,0.0,2,20,2,24,5.0,1,14.0,0,2,0,0,2021-12-12
9038469,KA Ba,6710850.0,SL:Right-hand bat:Legbreak:,0.0,0.0,1,0,1,1,0.0,1,1.0,0,0,0,0,2021-12-13
9038469,M Ta,7968225.0,SL:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,21,3,24,5.25,0,12.0,1,0,0,0,2021-12-13
9038469,PC de Sa,2420788.0,SL:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,16,4,24,4.0,1,17.0,3,0,0,0,2021-12-13
9038469,Sb Mk,298612.0,PAK:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,14,1,12,7.0,0,7.0,2,0,1,0,2021-12-13
9038469,In Tr,284339.0,SA:Right-hand bat:Legbreak googly:,0.0,0.0,2,21,2,24,5.25,0,14.0,2,1,0,0,2021-12-13
9038469,KH Re,6652848.0,SL:Left-hand bat:Right-arm offbreak:,0.0,0.0,2,31,0,18,10.33,0,6.0,4,1,0,0,2021-12-13
9038469,RM Ms,4403601.0,SL:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,7,0,2,21.0,0,0.0,0,1,0,0,2021-12-13
9014424,AJ Hn,3715697.0,WI:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,19,1,24,4.75,0,10.0,1,0,0,0,2021-12-13
9014424,DC Ds,6347256.0,WI:Left-hand bat:Left-arm medium-fast:,0.0,0.0,1,43,1,24,10.75,0,3.0,3,2,0,0,2021-12-13
9014424,O Ts,6401982.0,WI:Left-hand bat:Right-arm fast:,0.0,0.0,1,38,1,24,9.5,0,8.0,5,0,1,2,2021-12-13
9014424,OF Sh,5744850.0,WI:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,56,1,24,14.0,0,4.0,7,3,0,0,2021-12-13
9014424,R Sd,4739552.0,WI:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,43,2,24,10.75,0,6.0,5,1,2,0,2021-12-13
9014424,Hs Rf,8131255.0,PAK:Right-hand bat:Right-arm fast:,0.0,0.0,2,21,1,18,7.0,0,7.0,0,2,0,0,2021-12-13
9014424,Sb Kn,6460614.0,PAK:Right-hand bat:Legbreak:,0.0,0.0,2,17,3,24,4.25,1,16.0,1,1,0,0,2021-12-13
9014424,Sn Sh Ai,7507303.0,PAK:Left-hand bat:Left-arm fast:,0.0,0.0,2,35,1,24,8.75,0,8.0,4,1,2,0,2021-12-13
8887549,JJ By,4967738.0,AUS:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,28,3,24,7.0,0,9.0,3,0,1,0,2021-12-13
8887549,L Ge,6009058.0,AUS:Left-hand bat:Left-arm fast:,0.0,0.0,1,10,1,24,2.5,0,15.0,0,0,1,0,2021-12-13
8887549,MJ Sn,4132295.0,AUS:Right-hand bat:Legbreak:,0.0,0.0,1,31,1,24,7.75,0,7.0,2,0,0,0,2021-12-13
8887549,Mb Ur Rn,6818776.0,AFG:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,19,0,24,4.75,0,10.0,0,0,1,0,2021-12-13
8887549,XC Bt,7353828.0,AUS:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,48,1,24,12.0,0,7.0,7,1,3,0,2021-12-13
8887549,JA Pe,6842170.0,AUS:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,15,1,12,7.5,0,4.0,0,1,0,0,2021-12-13
8887549,KW Rn,1905847.0,AUS:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,26,1,18,8.67,0,7.0,3,1,0,0,2021-12-13
8887549,Md Ni,181404.0,AFG:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,19,1,18,6.33,0,4.0,0,1,0,0,2021-12-13
8887549,NJ Mn,2336473.0,AUS:Left-hand bat:Slow left-arm orthodox:,1.0,0.0,2,4,0,6,4.0,0,2.0,0,0,0,0,2021-12-13
8887549,RW Ty,3231437.0,ENG:Right-hand bat:Left-arm fast-medium:,0.0,0.0,2,26,0,17,9.18,0,5.0,3,1,0,0,2021-12-13
8887549,W Sd,7537067.0,AUS:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,21,0,6,21.0,0,0.0,3,1,0,0,2021-12-13
8887549,Zr Kn,4985546.0,AFG:Left-hand bat:Left-arm wrist-spin:,0.0,0.0,2,27,2,24,6.75,0,8.0,2,0,2,0,2021-12-13
9038476,DM de Sa,3260564.0,SL:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,4,1,6,4.0,0,3.0,0,0,0,0,2021-12-14
9038476,Nq,5554142.0,AFG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,17,1,18,5.67,0,10.0,1,1,0,0,2021-12-14
9038476,PD Ca,3865077.0,SL:Right-hand bat:Right-arm fast:,0.0,0.0,1,35,4,24,8.75,0,9.0,4,1,2,0,2021-12-14
9038476,R Rl,370397.0,WI:Left-hand bat:Right-arm fast-medium:,0.0,0.0,1,34,1,24,8.5,0,5.0,0,2,3,0,2021-12-14
9038476,S Pa,1881193.0,SL:Right-hand bat:Legbreak:,0.0,0.0,1,31,1,24,7.75,0,12.0,1,3,0,0,2021-12-14
9038476,SA Pn,1636627.0,SL:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,21,1,24,5.25,1,13.0,3,0,0,0,2021-12-14
9038476,AK Pa,2104416.0,SL:Right-hand bat:Slow left-arm orthodox:,1.0,0.0,2,8,0,6,8.0,0,3.0,0,1,0,0,2021-12-14
9038476,B Fo,4403573.0,SL:Right-hand bat:Left-arm medium-fast:,0.0,0.0,2,34,0,24,8.5,1,11.0,3,2,0,0,2021-12-14
9038476,CS Ka,5490638.0,SL:Left-hand bat:Right-arm fast:,0.0,0.0,2,18,0,4,27.0,0,1.0,0,3,0,0,2021-12-14
9038476,KC Aa,5490582.0,SL:Left-hand bat:Right-arm offbreak:,0.0,0.0,2,14,1,12,7.0,0,5.0,0,1,0,0,2021-12-14
9038476,N Vi,7491091.0,SL:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,2,11,2,24,2.75,1,17.0,1,0,0,0,2021-12-14
9038476,PD Ms,5490624.0,SL:Left-hand bat:Right-arm offbreak:,0.0,0.0,2,29,1,24,7.25,0,9.0,1,1,1,0,2021-12-14
9038476,S Ce,8227085.0,SL:Right-hand bat:Legbreak:,0.0,0.0,2,34,1,24,8.5,0,7.0,4,1,0,0,2021-12-14
9038483,C Ke,4365878.0,SL:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,13,0,6,13.0,0,0.0,0,1,0,0,2021-12-14
9038483,In Tr,284339.0,SA:Right-hand bat:Legbreak googly:,0.0,0.0,1,20,3,18,6.67,0,8.0,2,0,1,0,2021-12-14
9038483,KH Re,6652848.0,SL:Left-hand bat:Right-arm offbreak:,0.0,0.0,1,17,1,18,5.67,0,8.0,2,0,1,0,2021-12-14
9038483,RM Ms,4403601.0,SL:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,41,0,18,13.67,0,1.0,4,2,1,0,2021-12-14
9038483,S Je,5091806.0,SL:Right-hand bat:Legbreak:,0.0,0.0,1,14,0,6,14.0,0,0.0,1,1,0,0,2021-12-14
9038483,I Ua,2296195.0,SL:Right-hand bat:Left-arm medium-fast:,0.0,0.0,2,30,2,18,10.0,0,7.0,5,0,0,1,2021-12-14
9038483,Md Ar,2036649.0,PAK:Left-hand bat:Left-arm fast-medium:,0.0,0.0,2,24,1,18,8.0,1,10.0,1,2,1,0,2021-12-14
9038483,Nr Ad,8277716.0,AFG:Right-hand bat:Left-arm wrist-spin:,0.0,0.0,2,28,0,18,9.33,0,3.0,2,1,1,0,2021-12-14
9038483,SR Pl,130437.0,ENG:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,2,24,2,18,8.0,0,6.0,1,1,0,0,2021-12-14
9014431,AJ Hn,3715697.0,WI:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,16,1,24,4.0,0,14.0,2,0,0,0,2021-12-14
9014431,DC Ds,6347256.0,WI:Left-hand bat:Left-arm medium-fast:,0.0,0.0,1,34,0,18,11.33,0,4.0,3,1,2,0,2021-12-14
9014431,HR Wh,3102854.0,WI:Left-hand bat:Legbreak googly:,0.0,0.0,1,30,1,24,7.5,0,8.0,4,0,0,0,2021-12-14
9014431,O Ts,6401982.0,WI:Left-hand bat:Right-arm fast:,0.0,0.0,1,35,1,18,11.67,0,8.0,2,3,0,0,2021-12-14
9014431,OF Sh,5744850.0,WI:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,24,2,18,8.0,0,4.0,1,1,1,0,2021-12-14
9014431,R Sd,4739552.0,WI:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,29,1,18,9.67,0,4.0,1,2,0,0,2021-12-14
