match id,batsman,batsman_id,batsman_details,is_batsman_captain,is_batsman_keeper,inning,runs,balls_faced,over_faced_first,wicket kind,out_by_bowler,out_by_fielder,bowler_id,bowler_details,is_bowler_keeper,is_bowler_captain,strike_rate,Fours,Sixes,match_dt
9866345,KD Ce,7907451.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,28,17,1.1,bowled,AY Pl,None,4170494.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,164.71,3.0,1.0,2023-12-22
9866345,TL St,4381761.0,NZ:Right-hand bat:None:,0.0,1.0,1,43,23,1.5,caught,BM Tr,CG Hy,5984376.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,186.96,6.0,2.0,2023-12-22
9866345,MJ Sr,3519011.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,9,11,13.2,caught,W Ck,AY Pl,8354800.0,NZ:Right-hand bat:Right-arm medium:,0.0,0.0,81.82,,,2023-12-22
9866345,BR Hn,3834305.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,27,16,16.3,caught,JA Fd,BJ Sl,8354821.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,168.75,,3.0,2023-12-22
9866345,SC Kn,3776849.0,NZ:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,3,3,17.6,caught,AY Pl,BJ Sl,4170494.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,100.0,,,2023-12-22
9866345,TG Se,1626561.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,0,1,18.5,bowled,AY Pl,None,4170494.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,0.0,,,2023-12-22
9866345,TG Pe,8354849.0,NED:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,1,7,3,18.6,,,None,,,,,233.33,,1.0,2023-12-22
9866345,N Wr,1636004.0,NZ:Left-hand bat:Left-arm medium-fast:,0.0,0.0,1,0,1,20.6,caught,JA Fd,D Cr,8354821.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,0.0,,,2023-12-22
9866345,JA Rl,1945411.0,NZ:Left-hand bat:Legbreak:,1.0,0.0,1,52,29,6.4,bowled,JR Lx,None,8447396.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,179.31,4.0,2.0,2023-12-22
9866345,JF Cr,3913426.0,NZ:Right-hand bat:None:,0.0,0.0,1,21,18,7.6,stumped,JR Lx,D Cr,8447396.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,116.67,4.0,,2023-12-22
9866345,JT Be,6402388.0,NZ:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,6,8,1.1,caught,TG Se,KD Ce,1626561.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,75.0,1.0,,2023-12-22
9866345,BL Ws,8212917.0,NZ:Right-hand bat:None:,0.0,0.0,2,0,6,1.3,caught,N Wr,BR Hn,1636004.0,NZ:Left-hand bat:Left-arm medium-fast:,0.0,0.0,0.0,,,2023-12-22
9866345,DJ Bl,2537800.0,NZ:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,2,3,13.4,run out,TG Pe,TL St: JF Cr,8354849.0,NED:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,66.67,,,2023-12-22
9866345,BJ Sl,3083653.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,10,6,13.7,caught,MJ Sr,KD Ce,3519011.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,166.67,,1.0,2023-12-22
9866345,JA Fd,8354821.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,0,1,14.6,lbw,TG Pe,None,8354849.0,NED:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,0.0,,,2023-12-22
9866345,AY Pl,4170494.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,2,2,3,15.2,bowled,MJ Sr,None,3519011.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,66.67,,,2023-12-22
9866345,BM Tr,5984376.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,22,14,15.6,bowled,TG Se,None,1626561.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,157.14,2.0,1.0,2023-12-22
9866345,JR Lx,8447396.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,2,20,16,16.4,,,None,,,,,125.0,,2.0,2023-12-22
9866345,D Cr,3083632.0,NZ:Right-hand bat:Legbreak:,1.0,1.0,2,11,7,2.6,run out,SC Kn,MJ Sr,3776849.0,NZ:Right-hand bat:Right-arm fast-medium:,0.0,0.0,157.14,,1.0,2023-12-22
9866345,CG Hy,9403421.0,NZ:Right-hand bat:None:,0.0,0.0,2,31,34,3.5,lbw,SC Kn,None,3776849.0,NZ:Right-hand bat:Right-arm fast-medium:,0.0,0.0,91.18,2.0,,2023-12-22
9866345,W Ck,8354800.0,NZ:Right-hand bat:Right-arm medium:,0.0,0.0,2,29,21,6.1,caught,SC Kn,JA Rl,3776849.0,NZ:Right-hand bat:Right-arm fast-medium:,0.0,0.0,138.1,3.0,1.0,2023-12-22
9084711,WL Bn,7671306.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,1,7,1.1,caught,JH Dy,T Bn,2850868.0,SCOT:Right-hand bat:Right-arm medium-fast:,0.0,0.0,14.29,,,2022-05-29
9084711,AM Rn,3200973.0,ENG:Right-hand bat:None:,0.0,1.0,1,6,5,1.5,caught and bowled,TA Ly,None,6320362.0,ENG:Left-hand bat:Left-arm medium-fast:,0.0,0.0,120.0,1.0,,2022-05-29
9084711,PI Wr,6364588.0,ENG:Left-hand bat:Left-arm medium:,0.0,0.0,1,0,3,10.2,caught,M de Le,JH Dy,2752966.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,0.0,,,2022-05-29
9084711,T Wy,1499868.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,4,8,10.5,caught,LP Gy,L Gy,7664943.0,ENG:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,50.0,,,2022-05-29
9084711,DR Ss,5788320.0,AUS:Right-hand bat:Left-arm fast-medium:,0.0,0.0,1,14,10,13.2,caught,M de Le,TB Al,2752966.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,140.0,,1.0,2022-05-29
9084711,SR Hr,3030733.0,SA:Right-hand bat:Right-arm offbreak:,1.0,0.0,1,0,2,16.5,bowled,JH Dy,None,2850868.0,SCOT:Right-hand bat:Right-arm medium-fast:,0.0,0.0,0.0,,,2022-05-29
9084711,AS Nr,4460154.0,ENG:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,1,2,16.7,caught,M de Le,JH Dy,2752966.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,50.0,,,2022-05-29
9084711,BJ An,7688848.0,ENG:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,6,5,17.2,,,None,,,,,120.0,,,2022-05-29
9084711,SJ Ck,5404440.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,7,5,17.4,,,None,,,,,140.0,1.0,,2022-05-29
9084711,MS Pr,5406064.0,ENG:Right-hand bat:None:,0.0,0.0,1,37,24,2.5,caught,M de Le,BF Gn,2752966.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,154.17,7.0,,2022-05-29
9084711,MJ Cy,5436878.0,ENG:Right-hand bat:Legbreak:,0.0,0.0,1,60,38,3.3,caught,JH Dy,BF Gn,2850868.0,SCOT:Right-hand bat:Right-arm medium-fast:,0.0,0.0,157.89,6.0,2.0,2022-05-29
9084711,T Bn,6139370.0,ENG:Right-hand bat:None:,0.0,1.0,2,2,8,1.1,caught,BJ An,MS Pr,7688848.0,ENG:Right-hand bat:Right-arm fast-medium:,0.0,0.0,25.0,,,2022-05-29
9084711,WF Sd,7694581.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,58,30,1.6,caught,MJ Cy,SJ Ck,5436878.0,ENG:Right-hand bat:Legbreak:,0.0,0.0,193.33,4.0,5.0,2022-05-29
9084711,TB Al,3239102.0,ENG:Right-hand bat:Right-arm medium:,1.0,0.0,2,3,7,11.6,caught,SR Hr,MJ Cy,3030733.0,SA:Right-hand bat:Right-arm offbreak:,0.0,1.0,42.86,,,2022-05-29
9084711,TA Ly,6320362.0,ENG:Left-hand bat:Left-arm medium-fast:,0.0,0.0,2,5,9,12.2,,,None,,,,,55.56,,,2022-05-29
9084711,L Gy,2535420.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,10,6,14.4,,,None,,,,,166.67,2.0,,2022-05-29
9084711,RR Rw,2231928.0,SA:Left-hand bat:Right-arm offbreak:,0.0,0.0,2,67,29,4.2,caught,SR Hr,T Wy,3030733.0,SA:Right-hand bat:Right-arm offbreak:,0.0,1.0,231.03,2.0,7.0,2022-05-29
9076885,K Ls,3761246.0,WI:Right-hand bat:None:,0.0,1.0,1,8,12,1.1,caught,Sg Gi,Sl Im,3108958.0,BAN:Right-hand bat:Right-arm offbreak:,0.0,0.0,66.67,1.0,,2022-01-29
9076885,WG Js,6282856.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,52,19,1.4,caught,Tn Ad,LP Ss,3769555.0,BAN:Left-hand bat:Right-arm fast:,0.0,0.0,273.68,7.0,3.0,2022-01-29
9076885,BC Hl,1482249.0,ENG:Right-hand bat:Right-arm medium:,0.0,0.0,1,41,21,14.3,,,None,,,,,195.24,2.0,3.0,2022-01-29
9076885,Nm Im,392391.0,BAN:Right-hand bat:Right-arm offbreak:,1.0,0.0,1,8,7,16.3,caught,Mr Ai,Md Mn,1885337.0,BAN:Right-hand bat:Right-arm medium-fast:,0.0,0.0,114.29,1.0,,2022-01-29
9076885,Af Hn,6551978.0,BAN:Left-hand bat:Right-arm offbreak:,0.0,0.0,1,38,28,5.5,bowled,RS Ba,None,74087.0,ENG:Right-hand bat:Right-arm medium:,0.0,0.0,135.71,1.0,3.0,2022-01-29
9076885,Sr Rn,2614779.0,BAN:Right-hand bat:Legbreak:,0.0,0.0,1,31,29,6.4,caught,Mk Hn,Mr Ai,3850944.0,BAN:Right-hand bat:Right-arm offbreak:,0.0,1.0,106.9,4.0,,2022-01-29
9076885,LP Ss,371825.0,WI:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,9,7,1.1,stumped,Nm Ad,K Ls,2436356.0,BAN:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,128.57,2.0,,2022-01-29
9076885,An Bu,2875389.0,BAN:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,1,3,14.5,stumped,Nm Ad,K Ls,2436356.0,BAN:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,33.33,,,2022-01-29
9076885,RS Ba,74087.0,ENG:Right-hand bat:Right-arm medium:,0.0,0.0,2,16,12,15.2,bowled,My Cy,None,7084972.0,BAN:Left-hand bat:Left-arm medium-fast:,0.0,0.0,133.33,1.0,1.0,2022-01-29
9076885,Mk Hn,3850944.0,BAN:Right-hand bat:Right-arm offbreak:,1.0,0.0,2,0,1,18.4,caught,My Cy,Af Hn,7084972.0,BAN:Left-hand bat:Left-arm medium-fast:,0.0,0.0,0.0,,,2022-01-29
9076885,Mr Ai,1885337.0,BAN:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,8,6,18.6,,,None,,,,,133.33,,1.0,2022-01-29
9076885,Md Mn,1884672.0,BAN:Right-hand bat:None:,0.0,0.0,2,7,7,19.1,,,None,,,,,100.0,1.0,,2022-01-29
9076885,CA Im,319948.0,SA:Left-hand bat:Legbreak:,0.0,0.0,2,50,37,2.2,bowled,Mi Hn Mz,None,,,,,135.14,5.0,2.0,2022-01-29
9076885,Al He,2662491.0,BAN:Right-hand bat:None:,0.0,1.0,2,78,47,3.1,caught,My Cy,Nm Ad,7084972.0,BAN:Left-hand bat:Left-arm medium-fast:,0.0,0.0,165.96,9.0,3.0,2022-01-29
9539732,Md Hs,8438926.0,PAK:Right-hand bat:Right-arm offbreak:,0.0,1.0,1,1,3,1.1,caught,Mb Ur Rn,Un Gi,6818776.0,AFG:Right-hand bat:Right-arm offbreak:,0.0,0.0,33.33,,,2023-03-27
9539732,Sm Ab,8127230.0,PAK:Left-hand bat:Right-arm medium-fast:,0.0,0.0,1,49,40,1.3,caught,Km Jt,Mb Ur Rn,5554282.0,AFG:Right-hand bat:Right-arm medium:,0.0,0.0,122.5,4.0,2.0,2023-03-27
9539732,Id Wm,1594319.0,PAK:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,13,7,14.2,caught,Mb Ur Rn,Km Jt,6818776.0,AFG:Right-hand bat:Right-arm offbreak:,0.0,0.0,185.71,2.0,,2023-03-27
9539732,Sb Kn,6460614.0,PAK:Right-hand bat:Legbreak:,1.0,0.0,1,28,17,15.5,hit wicket,Fd Ad,None,3976965.0,AFG:Left-hand bat:Left-arm fast-medium:,0.0,0.0,164.71,5.0,,2023-03-27
9539732,Tb Tr,5769126.0,PAK:Right-hand bat:Legbreak googly:,0.0,0.0,1,10,9,2.2,caught,Md Ni,Fd Ad,181404.0,AFG:Right-hand bat:Right-arm offbreak:,0.0,0.0,111.11,2.0,,2023-03-27
9539732,Ah Se,6460600.0,PAK:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,23,13,5.2,bowled,Rd Kn,None,5554254.0,AFG:Right-hand bat:Legbreak googly:,0.0,1.0,176.92,1.0,2.0,2023-03-27
9539732,Ir Ad,3364234.0,PAK:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,31,25,8.4,caught,Fq Fi,Rd Kn,6819238.0,AFG:Right-hand bat:Left-arm fast-medium:,0.0,0.0,124.0,,2.0,2023-03-27
9539732,Rh Gz,6818622.0,AFG:Right-hand bat:None:,0.0,1.0,2,18,11,1.1,bowled,Ih,None,8986193.0,PAK:Right-hand bat:Right-arm fast:,0.0,0.0,163.64,1.0,1.0,2023-03-27
9539732,Sh Al,8127363.0,AFG:Left-hand bat:None:,0.0,0.0,2,11,19,1.3,lbw,Md Wm,None,,,,,57.89,,1.0,2023-03-27
9539732,Nh Zn,3668356.0,AFG:Left-hand bat:Right-arm offbreak:,0.0,0.0,2,0,1,11.3,retired hurt,Ih,None,8986193.0,PAK:Right-hand bat:Right-arm fast:,0.0,0.0,0.0,,,2023-03-27
9539732,Km Jt,5554282.0,AFG:Right-hand bat:Right-arm medium:,0.0,0.0,2,0,1,11.4,caught,Ih,Md Hs,8986193.0,PAK:Right-hand bat:Right-arm fast:,0.0,0.0,0.0,,,2023-03-27
9539732,Rd Kn,5554254.0,AFG:Right-hand bat:Legbreak googly:,1.0,0.0,2,16,14,11.5,caught,Id Wm,Ah Se,1594319.0,PAK:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,114.29,2.0,1.0,2023-03-27
9539732,Mb Ur Rn,6818776.0,AFG:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,0,2,12.3,lbw,Sb Kn,None,6460614.0,PAK:Right-hand bat:Legbreak:,0.0,1.0,0.0,,,2023-03-27
9539732,Fd Ad,3976965.0,AFG:Left-hand bat:Left-arm fast-medium:,0.0,0.0,2,5,9,12.5,caught,Ih,Md Wm,8986193.0,PAK:Right-hand bat:Right-arm fast:,0.0,0.0,55.56,1.0,,2023-03-27
9539732,Ah Oi,5736016.0,AFG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,21,20,15.4,caught,Zn Kn,Tb Tr,8907338.0,PAK:Right-hand bat:Right-arm fast:,0.0,0.0,105.0,2.0,1.0,2023-03-27
9539732,Fq Fi,6819238.0,AFG:Right-hand bat:Left-arm fast-medium:,0.0,0.0,2,1,2,16.3,,,None,,,,,50.0,,,2023-03-27
9539732,Im Zn,6450576.0,AFG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,3,6,5.5,caught,Sb Kn,Md Nz,6460614.0,PAK:Right-hand bat:Legbreak:,0.0,1.0,50.0,,,2023-03-27
9539732,Un Gi,4980926.0,AFG:Right-hand bat:None:,0.0,0.0,2,15,17,6.5,caught,Sb Kn,Ah Se,6460614.0,PAK:Right-hand bat:Legbreak:,0.0,1.0,88.24,1.0,,2023-03-27
9539732,Md Ni,181404.0,AFG:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,17,10,7.5,run out,Ih,Md Hs: Tb Tr,8986193.0,PAK:Right-hand bat:Right-arm fast:,0.0,0.0,170.0,1.0,1.0,2023-03-27
9433227,TS Me,8822715.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,62,38,1.1,caught,P Sa,SA Nt,7664957.0,ENG:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,163.16,10.0,1.0,2023-06-02
9433227,DJ Bd,2958164.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,19,16,1.3,bowled,P Hu,None,8339701.0,AUS:Right-hand bat:Legbreak googly:,0.0,0.0,118.75,2.0,,2023-06-02
9433227,SW Bs,2083409.0,ENG:Right-hand bat:None:,1.0,1.0,1,1,2,10.4,caught,P Sa,DA De,7664957.0,ENG:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,50.0,,,2023-06-02
9433227,JM Cx,7787772.0,ENG:Right-hand bat:None:,0.0,0.0,1,35,27,11.2,caught,P Hu,SA Nt,8339701.0,AUS:Right-hand bat:Legbreak googly:,0.0,0.0,129.63,3.0,1.0,2023-06-02
9433227,JA Lg,3620756.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,21,15,12.2,caught,DA De,CB Ce,6196280.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,140.0,3.0,,2023-06-02
9433227,GF Le,3373138.0,SA:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,26,12,17.4,,,None,,,,,216.67,5.0,,2023-06-02
9433227,G St,7687315.0,ITA:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,6,5,19.4,,,None,,,,,120.0,1.0,,2023-06-02
9433227,JL Dy,87191.0,ENG:Right-hand bat:Legbreak:,0.0,0.0,1,10,6,8.2,caught,DA De,CA Im,6196280.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,166.67,,1.0,2023-06-02
9433227,EJ Bm,4174610.0,ZIM:Left-hand bat:Legbreak:,0.0,0.0,2,43,19,1.1,caught,G St,JM Cx,7687315.0,ITA:Right-hand bat:Right-arm medium-fast:,0.0,0.0,226.32,5.0,3.0,2023-06-02
9433227,SA Nt,1722048.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,14,11,2.1,caught,MG Hn,JM Cx,1929619.0,AUS:Right-hand bat:Right-arm fast-medium:,0.0,0.0,127.27,2.0,,2023-06-02
9433227,KS Cn,5164844.0,ENG:Right-hand bat:Right-arm medium:,1.0,0.0,2,17,14,5.3,caught,G St,WA Ar,7687315.0,ITA:Right-hand bat:Right-arm medium-fast:,0.0,0.0,121.43,,1.0,2023-06-02
9433227,CA Im,319948.0,SA:Left-hand bat:Legbreak:,0.0,0.0,2,63,32,6.4,,,None,,,,,196.88,10.0,1.0,2023-06-02
9433227,CB Ce,2707431.0,ENG:Right-hand bat:Right-arm slow-medium:,0.0,1.0,2,46,28,9.3,,,None,,,,,164.29,5.0,1.0,2023-06-02
9084746,BR Mt,4223883.0,AUS:Right-hand bat:Right-arm medium:,0.0,1.0,1,38,38,1.1,caught,SR Hr,MS Pr,3030733.0,SA:Right-hand bat:Right-arm offbreak:,0.0,1.0,100.0,5.0,1.0,2022-05-31
9084746,AT Dd,3935980.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,5,10,1.4,bowled,SJ Ck,None,5404440.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,50.0,1.0,,2022-05-31
9084746,RA Wy,2020332.0,ENG:Left-hand bat:Left-arm medium:,0.0,0.0,1,23,16,11.2,caught,AS Nr,SJ Ck,4460154.0,ENG:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,143.75,,2.0,2022-05-31
9084746,JK Fr,3162487.0,ENG:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,24,15,16.5,,,None,,,,,160.0,,2.0,2022-05-31
9084746,LA Dn,1482998.0,ENG:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,1,11,7,17.3,caught,SJ Ck,PI Wr,5404440.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,157.14,2.0,,2022-05-31
9084746,NT Es,5788418.0,AUS:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,3,3,19.4,,,None,,,,,100.0,,,2022-05-31
9084746,JM Ve,2076192.0,ENG:Right-hand bat:Right-arm medium:,1.0,0.0,1,3,7,5.4,caught,MJ Cy,AM Rn,5436878.0,ENG:Right-hand bat:Legbreak:,0.0,0.0,42.86,,,2022-05-31
9084746,JJ Wy,5241564.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,37,24,9.2,caught and bowled,SR Hr,None,3030733.0,SA:Right-hand bat:Right-arm offbreak:,0.0,1.0,154.17,5.0,1.0,2022-05-31
9084746,WL Bn,7671306.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,9,9,1.1,caught and bowled,BJ Wl,None,5652758.0,SCOT:Right-hand bat:Right-arm fast-medium:,0.0,0.0,100.0,2.0,,2022-05-31
9084746,AM Rn,3200973.0,ENG:Right-hand bat:None:,0.0,1.0,2,13,8,1.6,bowled,NT Es,None,5788418.0,AUS:Right-hand bat:Right-arm fast-medium:,0.0,0.0,162.5,1.0,1.0,2022-05-31
9084746,MS Pr,5406064.0,ENG:Right-hand bat:None:,0.0,0.0,2,75,42,2.6,,,None,,,,,178.57,9.0,4.0,2022-05-31
9084746,MJ Cy,5436878.0,ENG:Right-hand bat:Legbreak:,0.0,0.0,2,45,24,6.4,,,None,,,,,187.5,5.0,2.0,2022-05-31
9097416,HG Kn,321698.0,SA:Right-hand bat:None:,0.0,0.0,1,78,57,1.1,caught,JT Ss,DS Rr,1963443.0,SA:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,136.84,6.0,2.0,2022-02-23
9097416,WB Ml,3851476.0,SA:Right-hand bat:Right-arm medium:,0.0,0.0,1,22,19,1.3,caught,K Js,DS Rr,6665490.0,SA:Right-hand bat:Legbreak:,0.0,0.0,115.79,2.0,1.0,2022-02-23
9097416,D Pr,4175107.0,SA:Left-hand bat:Right-arm medium:,0.0,0.0,1,29,22,10.6,caught,A Ma,RS Sd,4171187.0,SA:Right-hand bat:Left-arm fast:,0.0,0.0,131.82,,3.0,2022-02-23
9097416,D Ps,2294823.0,SA:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,2,4,17.2,bowled,To Na,None,6816718.0,SA:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,50.0,,,2022-02-23
9097416,S My,3747764.0,SA:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,24,11,18.2,,,None,,,,,218.18,,3.0,2022-02-23
9097416,D Jn,4171691.0,SA:Right-hand bat:Left-arm fast:,0.0,0.0,1,1,1,20.6,,,None,,,,,100.0,,,2022-02-23
9097416,L Se,4172524.0,SA:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,4,7,7.3,hit wicket,WJ Le,None,3009215.0,SA:Left-hand bat:Right-arm offbreak:,0.0,0.0,57.14,,,2022-02-23
9097416,WJ Le,3009215.0,SA:Left-hand bat:Right-arm offbreak:,0.0,0.0,2,0,4,1.1,caught,D Ps,WB Ml,2294823.0,SA:Right-hand bat:Right-arm medium-fast:,0.0,0.0,0.0,,,2022-02-23
9097416,JT Ss,1963443.0,SA:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,2,21,18,1.5,run out,D Ps,D Ps,2294823.0,SA:Right-hand bat:Right-arm medium-fast:,0.0,0.0,116.67,2.0,1.0,2022-02-23
9097416,DS Rr,3252927.0,SA:Right-hand bat:Legbreak:,0.0,0.0,2,3,7,13.3,caught,LM Za,D Pr,4160365.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,42.86,,,2022-02-23
9097416,S Qe,6665462.0,SA:Right-hand bat:None:,1.0,1.0,2,24,13,15.3,caught,D Jn,WB Ml,4171691.0,SA:Right-hand bat:Left-arm fast:,0.0,0.0,184.62,3.0,1.0,2022-02-23
9097416,RS Sd,2252312.0,SA:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,29,14,16.1,caught,D Jn,WB Ml,4171691.0,SA:Right-hand bat:Left-arm fast:,0.0,0.0,207.14,2.0,1.0,2022-02-23
9097416,MP Be,4166882.0,SA:Right-hand bat:None:,0.0,0.0,2,13,11,2.3,stumped,S My,T Is,3747764.0,SA:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,118.18,2.0,,2022-02-23
9097416,To Na,6816718.0,SA:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,2,2,2,20.1,,,None,,,,,100.0,,,2022-02-23
9097416,K Js,6665490.0,SA:Right-hand bat:Legbreak:,0.0,0.0,2,0,1,20.2,bowled,D Ps,None,2294823.0,SA:Right-hand bat:Right-arm medium-fast:,0.0,0.0,0.0,,,2022-02-23
9097416,A Ma,4171187.0,SA:Right-hand bat:Left-arm fast:,0.0,0.0,2,4,3,20.3,,,None,,,,,133.33,,,2022-02-23
9097416,LC Ne,3009334.0,SA:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,2,43,28,5.5,caught,LM Za,T Is,4160365.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,153.57,3.0,2.0,2022-02-23
9097416,T Ss,4171859.0,SA:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,18,19,7.4,caught,LM Za,Z Po,4160365.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,94.74,1.0,,2022-02-23
9614989,TM Hd,3710090.0,AUS:Left-hand bat:Right-arm offbreak:,0.0,0.0,1,6,3,1.1,caught,M Jn,RR Hs,4874820.0,SA:Right-hand bat:Left-arm medium-fast:,0.0,0.0,200.0,,1.0,2023-08-30
9614989,MR Mh,1907163.0,AUS:Right-hand bat:Right-arm medium:,1.0,0.0,1,92,49,1.4,,,None,,,,,187.76,13.0,2.0,2023-08-30
9614989,MW St,4239038.0,AUS:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,20,11,1.8,caught,LB Ws,RR Hs,2659222.0,SA:Left-hand bat:Right-arm medium-fast:,0.0,0.0,181.82,2.0,1.0,2023-08-30
9614989,AM He,7869994.0,AUS:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,23,14,16.4,caught,LB Ws,D Bs,2659222.0,SA:Left-hand bat:Right-arm medium-fast:,0.0,0.0,164.29,3.0,1.0,2023-08-30
9614989,SA At,2790675.0,AUS:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,3,3,19.5,,,None,,,,,100.0,,,2023-08-30
9614989,JP Is,4635658.0,AUS:Right-hand bat:None:,0.0,1.0,1,1,3,5.6,bowled,G Ce,None,4172083.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,33.33,,,2023-08-30
9614989,MP Ss,2275097.0,AUS:Right-hand bat:Right-arm medium:,0.0,0.0,1,6,9,6.3,caught,LB Ws,M Jn,2659222.0,SA:Left-hand bat:Right-arm medium-fast:,0.0,0.0,66.67,,1.0,2023-08-30
9614989,TH Dd,6249256.0,AUS:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,64,28,8.2,caught,T Si,T Ba,2654028.0,SA:Right-hand bat:Left-arm wrist-spin:,0.0,0.0,228.57,7.0,4.0,2023-08-30
